Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
2007,MARKETING YEAR,NA,NEW MEXICO,35,NA,INVENTORY,6000,NA
2007,MARKETING YEAR,NA,NEW YORK,36,NA,INVENTORY,53000,NA
2007,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,INVENTORY,12000,NA
2007,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,INVENTORY,420000,NA
2007,MARKETING YEAR,NA,OHIO,39,NA,INVENTORY,14000,NA
2007,MARKETING YEAR,NA,OREGON,41,NA,INVENTORY,46000,NA
2007,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,INVENTORY,25000,NA
2007,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,INVENTORY,255000,NA
2007,MARKETING YEAR,NA,TENNESSEE,47,NA,INVENTORY,7000,NA
2007,MARKETING YEAR,NA,TEXAS,48,NA,INVENTORY,105000,NA
2007,MARKETING YEAR,NA,UTAH,49,NA,INVENTORY,28000,NA
2007,MARKETING YEAR,NA,VERMONT,50,NA,INVENTORY,5000,NA
2007,MARKETING YEAR,NA,VIRGINIA,51,NA,INVENTORY,6000,NA
2007,MARKETING YEAR,NA,WASHINGTON,53,NA,INVENTORY,46000,NA
2007,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,INVENTORY,6000,NA
2007,MARKETING YEAR,NA,WISCONSIN,55,NA,INVENTORY,60000,NA
2007,MARKETING YEAR,NA,WYOMING,56,NA,INVENTORY,43000,NA
2006,MARKETING YEAR,NA,ALABAMA,1,NA,INVENTORY,11000,NA
2006,MARKETING YEAR,NA,ARIZONA,4,NA,INVENTORY,30000,NA
2006,MARKETING YEAR,NA,ARKANSAS,5,NA,INVENTORY,32000,NA
2006,MARKETING YEAR,NA,CALIFORNIA,6,NA,INVENTORY,380000,NA
2006,MARKETING YEAR,NA,COLORADO,8,NA,INVENTORY,36000,NA
2006,MARKETING YEAR,NA,FLORIDA,12,NA,INVENTORY,170000,NA
2006,MARKETING YEAR,NA,GEORGIA,13,NA,INVENTORY,63000,NA
2006,MARKETING YEAR,NA,HAWAII,15,NA,INVENTORY,10000,NA
2006,MARKETING YEAR,NA,IDAHO,16,NA,INVENTORY,95000,NA
2006,MARKETING YEAR,NA,ILLINOIS,17,NA,INVENTORY,10000,NA
2006,MARKETING YEAR,NA,INDIANA,18,NA,INVENTORY,7000,NA
2006,MARKETING YEAR,NA,IOWA,19,NA,INVENTORY,26000,NA
2006,MARKETING YEAR,NA,KANSAS,20,NA,INVENTORY,14000,NA
2006,MARKETING YEAR,NA,KENTUCKY,21,NA,INVENTORY,5000,NA
2006,MARKETING YEAR,NA,LOUISIANA,22,NA,INVENTORY,30000,NA
2006,MARKETING YEAR,NA,MAINE,23,NA,INVENTORY,11000,NA
2006,MARKETING YEAR,NA,MICHIGAN,26,NA,INVENTORY,72000,NA
2006,MARKETING YEAR,NA,MINNESOTA,27,NA,INVENTORY,125000,NA
2006,MARKETING YEAR,NA,MISSISSIPPI,28,NA,INVENTORY,14000,NA
2006,MARKETING YEAR,NA,MISSOURI,29,NA,INVENTORY,15000,NA
2006,MARKETING YEAR,NA,MONTANA,30,NA,INVENTORY,132000,NA
2006,MARKETING YEAR,NA,NEBRASKA,31,NA,INVENTORY,47000,NA
2006,MARKETING YEAR,NA,NEVADA,32,NA,INVENTORY,9000,NA
2006,MARKETING YEAR,NA,NEW JERSEY,34,NA,INVENTORY,9000,NA
2006,MARKETING YEAR,NA,NEW MEXICO,35,NA,INVENTORY,7000,NA
2006,MARKETING YEAR,NA,NEW YORK,36,NA,INVENTORY,58000,NA
2006,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,INVENTORY,10000,NA
2006,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,INVENTORY,350000,NA
2006,MARKETING YEAR,NA,OHIO,39,NA,INVENTORY,14000,NA
2006,MARKETING YEAR,NA,OREGON,41,NA,INVENTORY,46000,NA
2006,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,INVENTORY,28000,NA
2006,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,INVENTORY,225000,NA
2006,MARKETING YEAR,NA,TENNESSEE,47,NA,INVENTORY,7000,NA
2006,MARKETING YEAR,NA,TEXAS,48,NA,INVENTORY,82000,NA
2006,MARKETING YEAR,NA,UTAH,49,NA,INVENTORY,26000,NA
2006,MARKETING YEAR,NA,VERMONT,50,NA,INVENTORY,6000,NA
2006,MARKETING YEAR,NA,VIRGINIA,51,NA,INVENTORY,8000,NA
2006,MARKETING YEAR,NA,WASHINGTON,53,NA,INVENTORY,49000,NA
2006,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,INVENTORY,6000,NA
2006,MARKETING YEAR,NA,WISCONSIN,55,NA,INVENTORY,64000,NA
2006,MARKETING YEAR,NA,WYOMING,56,NA,INVENTORY,39000,NA
2005,MARKETING YEAR,NA,ALABAMA,1,NA,INVENTORY,13000,NA
2005,MARKETING YEAR,NA,ARIZONA,4,NA,INVENTORY,36000,NA
2005,MARKETING YEAR,NA,ARKANSAS,5,NA,INVENTORY,36000,NA
2005,MARKETING YEAR,NA,CALIFORNIA,6,NA,INVENTORY,4.00E+05,NA
2005,MARKETING YEAR,NA,COLORADO,8,NA,INVENTORY,28000,NA
2005,MARKETING YEAR,NA,FLORIDA,12,NA,INVENTORY,160000,NA
2005,MARKETING YEAR,NA,GEORGIA,13,NA,INVENTORY,59000,NA
2005,MARKETING YEAR,NA,HAWAII,15,NA,INVENTORY,9000,NA
2005,MARKETING YEAR,NA,IDAHO,16,NA,INVENTORY,95000,NA
2005,MARKETING YEAR,NA,ILLINOIS,17,NA,INVENTORY,8000,NA
2005,MARKETING YEAR,NA,INDIANA,18,NA,INVENTORY,8000,NA
2005,MARKETING YEAR,NA,IOWA,19,NA,INVENTORY,28000,NA
2005,MARKETING YEAR,NA,KANSAS,20,NA,INVENTORY,16000,NA
2005,MARKETING YEAR,NA,KENTUCKY,21,NA,INVENTORY,5000,NA
2005,MARKETING YEAR,NA,LOUISIANA,22,NA,INVENTORY,35000,NA
2005,MARKETING YEAR,NA,MAINE,23,NA,INVENTORY,8000,NA
2005,MARKETING YEAR,NA,MICHIGAN,26,NA,INVENTORY,65000,NA
2005,MARKETING YEAR,NA,MINNESOTA,27,NA,INVENTORY,120000,NA
2005,MARKETING YEAR,NA,MISSISSIPPI,28,NA,INVENTORY,16000,NA
2005,MARKETING YEAR,NA,MISSOURI,29,NA,INVENTORY,15000,NA
2005,MARKETING YEAR,NA,MONTANA,30,NA,INVENTORY,130000,NA
2005,MARKETING YEAR,NA,NEBRASKA,31,NA,INVENTORY,40000,NA
2005,MARKETING YEAR,NA,NEVADA,32,NA,INVENTORY,12000,NA
2005,MARKETING YEAR,NA,NEW JERSEY,34,NA,INVENTORY,12000,NA
2005,MARKETING YEAR,NA,NEW MEXICO,35,NA,INVENTORY,7000,NA
2005,MARKETING YEAR,NA,NEW YORK,36,NA,INVENTORY,59000,NA
2005,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,INVENTORY,10000,NA
2005,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,INVENTORY,370000,NA
2005,MARKETING YEAR,NA,OHIO,39,NA,INVENTORY,15000,NA
2005,MARKETING YEAR,NA,OREGON,41,NA,INVENTORY,39000,NA
2005,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,INVENTORY,28000,NA
2005,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,INVENTORY,220000,NA
2005,MARKETING YEAR,NA,TENNESSEE,47,NA,INVENTORY,7000,NA
2005,MARKETING YEAR,NA,TEXAS,48,NA,INVENTORY,84000,NA
2005,MARKETING YEAR,NA,UTAH,49,NA,INVENTORY,24000,NA
2005,MARKETING YEAR,NA,VERMONT,50,NA,INVENTORY,6000,NA
2005,MARKETING YEAR,NA,VIRGINIA,51,NA,INVENTORY,8000,NA
2005,MARKETING YEAR,NA,WASHINGTON,53,NA,INVENTORY,51000,NA
2005,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,INVENTORY,8000,NA
2005,MARKETING YEAR,NA,WISCONSIN,55,NA,INVENTORY,64000,NA
2005,MARKETING YEAR,NA,WYOMING,56,NA,INVENTORY,40000,NA
2004,MARKETING YEAR,NA,ALABAMA,1,NA,INVENTORY,12000,NA
2004,MARKETING YEAR,NA,ARIZONA,4,NA,INVENTORY,32000,NA
2004,MARKETING YEAR,NA,ARKANSAS,5,NA,INVENTORY,40000,NA
2004,MARKETING YEAR,NA,CALIFORNIA,6,NA,INVENTORY,390000,NA
2004,MARKETING YEAR,NA,COLORADO,8,NA,INVENTORY,23000,NA
2004,MARKETING YEAR,NA,FLORIDA,12,NA,INVENTORY,205000,NA
2004,MARKETING YEAR,NA,GEORGIA,13,NA,INVENTORY,63000,NA
2004,MARKETING YEAR,NA,HAWAII,15,NA,INVENTORY,8000,NA
2004,MARKETING YEAR,NA,IDAHO,16,NA,INVENTORY,1.00E+05,NA
2004,MARKETING YEAR,NA,ILLINOIS,17,NA,INVENTORY,7000,NA
2004,MARKETING YEAR,NA,INDIANA,18,NA,INVENTORY,7000,NA
2004,MARKETING YEAR,NA,IOWA,19,NA,INVENTORY,35000,NA
2004,MARKETING YEAR,NA,KANSAS,20,NA,INVENTORY,14000,NA
2004,MARKETING YEAR,NA,KENTUCKY,21,NA,INVENTORY,5000,NA
2004,MARKETING YEAR,NA,LOUISIANA,22,NA,INVENTORY,35000,NA
2004,MARKETING YEAR,NA,MAINE,23,NA,INVENTORY,7000,NA
2004,MARKETING YEAR,NA,MICHIGAN,26,NA,INVENTORY,65000,NA
2004,MARKETING YEAR,NA,MINNESOTA,27,NA,INVENTORY,135000,NA
2004,MARKETING YEAR,NA,MISSISSIPPI,28,NA,INVENTORY,18000,NA
2004,MARKETING YEAR,NA,MISSOURI,29,NA,INVENTORY,16000,NA
2004,MARKETING YEAR,NA,MONTANA,30,NA,INVENTORY,140000,NA
2004,MARKETING YEAR,NA,NEBRASKA,31,NA,INVENTORY,51000,NA
2004,MARKETING YEAR,NA,NEVADA,32,NA,INVENTORY,14000,NA
2004,MARKETING YEAR,NA,NEW JERSEY,34,NA,INVENTORY,12000,NA
2004,MARKETING YEAR,NA,NEW MEXICO,35,NA,INVENTORY,8000,NA
2004,MARKETING YEAR,NA,NEW YORK,36,NA,INVENTORY,64000,NA
2004,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,INVENTORY,9000,NA
2004,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,INVENTORY,390000,NA
2004,MARKETING YEAR,NA,OHIO,39,NA,INVENTORY,16000,NA
2004,MARKETING YEAR,NA,OREGON,41,NA,INVENTORY,42000,NA
2004,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,INVENTORY,30000,NA
2004,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,INVENTORY,215000,NA
2004,MARKETING YEAR,NA,TENNESSEE,47,NA,INVENTORY,6000,NA
2004,MARKETING YEAR,NA,TEXAS,48,NA,INVENTORY,116000,NA
2004,MARKETING YEAR,NA,UTAH,49,NA,INVENTORY,24000,NA
2004,MARKETING YEAR,NA,VERMONT,50,NA,INVENTORY,6000,NA
2004,MARKETING YEAR,NA,VIRGINIA,51,NA,INVENTORY,7000,NA
2004,MARKETING YEAR,NA,WASHINGTON,53,NA,INVENTORY,56000,NA
2004,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,INVENTORY,9000,NA
2004,MARKETING YEAR,NA,WISCONSIN,55,NA,INVENTORY,68000,NA
2004,MARKETING YEAR,NA,WYOMING,56,NA,INVENTORY,39000,NA
2003,MARKETING YEAR,NA,ALABAMA,1,NA,INVENTORY,13000,NA
2003,MARKETING YEAR,NA,ARIZONA,4,NA,INVENTORY,35000,NA
2003,MARKETING YEAR,NA,ARKANSAS,5,NA,INVENTORY,40000,NA
2003,MARKETING YEAR,NA,CALIFORNIA,6,NA,INVENTORY,480000,NA
2003,MARKETING YEAR,NA,COLORADO,8,NA,INVENTORY,24000,NA
2003,MARKETING YEAR,NA,FLORIDA,12,NA,INVENTORY,210000,NA
2003,MARKETING YEAR,NA,GEORGIA,13,NA,INVENTORY,52000,NA
2003,MARKETING YEAR,NA,HAWAII,15,NA,INVENTORY,7000,NA
2003,MARKETING YEAR,NA,IDAHO,16,NA,INVENTORY,1.00E+05,NA
2003,MARKETING YEAR,NA,ILLINOIS,17,NA,INVENTORY,7000,NA
2003,MARKETING YEAR,NA,INDIANA,18,NA,INVENTORY,5000,NA
2003,MARKETING YEAR,NA,IOWA,19,NA,INVENTORY,32000,NA
2003,MARKETING YEAR,NA,KANSAS,20,NA,INVENTORY,16000,NA
2003,MARKETING YEAR,NA,KENTUCKY,21,NA,INVENTORY,5000,NA
2003,MARKETING YEAR,NA,LOUISIANA,22,NA,INVENTORY,34000,NA
2003,MARKETING YEAR,NA,MAINE,23,NA,INVENTORY,8000,NA
2003,MARKETING YEAR,NA,MARYLAND,24,NA,INVENTORY,2000,NA
2003,MARKETING YEAR,NA,MICHIGAN,26,NA,INVENTORY,65000,NA
2003,MARKETING YEAR,NA,MINNESOTA,27,NA,INVENTORY,120000,NA
2003,MARKETING YEAR,NA,MISSISSIPPI,28,NA,INVENTORY,21000,NA
2003,MARKETING YEAR,NA,MISSOURI,29,NA,INVENTORY,17000,NA
2003,MARKETING YEAR,NA,MONTANA,30,NA,INVENTORY,145000,NA
2003,MARKETING YEAR,NA,NEBRASKA,31,NA,INVENTORY,45000,NA
2003,MARKETING YEAR,NA,NEVADA,32,NA,INVENTORY,6000,NA
2003,MARKETING YEAR,NA,NEW JERSEY,34,NA,INVENTORY,10000,NA
2003,MARKETING YEAR,NA,NEW MEXICO,35,NA,INVENTORY,6000,NA
2003,MARKETING YEAR,NA,NEW YORK,36,NA,INVENTORY,67000,NA
2003,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,INVENTORY,10000,NA
2003,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,INVENTORY,340000,NA
2003,MARKETING YEAR,NA,OHIO,39,NA,INVENTORY,15000,NA
2003,MARKETING YEAR,NA,OKLAHOMA,40,NA,INVENTORY,3000,NA
2003,MARKETING YEAR,NA,OREGON,41,NA,INVENTORY,42000,NA
2003,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,INVENTORY,27000,NA
2003,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,INVENTORY,4000,NA
2003,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,INVENTORY,215000,NA
2003,MARKETING YEAR,NA,TENNESSEE,47,NA,INVENTORY,6000,NA
2003,MARKETING YEAR,NA,TEXAS,48,NA,INVENTORY,140000,NA
2003,MARKETING YEAR,NA,UTAH,49,NA,INVENTORY,25000,NA
2003,MARKETING YEAR,NA,VERMONT,50,NA,INVENTORY,7000,NA
2003,MARKETING YEAR,NA,VIRGINIA,51,NA,INVENTORY,6000,NA
2003,MARKETING YEAR,NA,WASHINGTON,53,NA,INVENTORY,58000,NA
2003,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,INVENTORY,8000,NA
2003,MARKETING YEAR,NA,WISCONSIN,55,NA,INVENTORY,74000,NA
2003,MARKETING YEAR,NA,WYOMING,56,NA,INVENTORY,39000,NA
2002,MARKETING YEAR,NA,ALABAMA,1,NA,INVENTORY,12000,NA
2002,MARKETING YEAR,NA,ARIZONA,4,NA,INVENTORY,38000,NA
2002,MARKETING YEAR,NA,ARKANSAS,5,NA,INVENTORY,45000,NA
2002,MARKETING YEAR,NA,CALIFORNIA,6,NA,INVENTORY,470000,NA
2002,MARKETING YEAR,NA,COLORADO,8,NA,INVENTORY,24000,NA
2002,MARKETING YEAR,NA,FLORIDA,12,NA,INVENTORY,220000,NA
2002,MARKETING YEAR,NA,GEORGIA,13,NA,INVENTORY,50000,NA
2002,MARKETING YEAR,NA,HAWAII,15,NA,INVENTORY,7000,NA
2002,MARKETING YEAR,NA,IDAHO,16,NA,INVENTORY,1.00E+05,NA
2002,MARKETING YEAR,NA,ILLINOIS,17,NA,INVENTORY,9000,NA
2002,MARKETING YEAR,NA,INDIANA,18,NA,INVENTORY,8000,NA
2002,MARKETING YEAR,NA,IOWA,19,NA,INVENTORY,33000,NA
2002,MARKETING YEAR,NA,KANSAS,20,NA,INVENTORY,17000,NA
2002,MARKETING YEAR,NA,KENTUCKY,21,NA,INVENTORY,5000,NA
2002,MARKETING YEAR,NA,LOUISIANA,22,NA,INVENTORY,35000,NA
2002,MARKETING YEAR,NA,MAINE,23,NA,INVENTORY,11000,NA
2002,MARKETING YEAR,NA,MARYLAND,24,NA,INVENTORY,3000,NA
2002,MARKETING YEAR,NA,MICHIGAN,26,NA,INVENTORY,72000,NA
2002,MARKETING YEAR,NA,MINNESOTA,27,NA,INVENTORY,117000,NA
2002,MARKETING YEAR,NA,MISSISSIPPI,28,NA,INVENTORY,18000,NA
2002,MARKETING YEAR,NA,MISSOURI,29,NA,INVENTORY,18000,NA
2002,MARKETING YEAR,NA,MONTANA,30,NA,INVENTORY,134000,NA
2002,MARKETING YEAR,NA,NEBRASKA,31,NA,INVENTORY,43000,NA
2002,MARKETING YEAR,NA,NEVADA,32,NA,INVENTORY,9000,NA
2002,MARKETING YEAR,NA,NEW JERSEY,34,NA,INVENTORY,11000,NA
2002,MARKETING YEAR,NA,NEW MEXICO,35,NA,INVENTORY,11000,NA
2002,MARKETING YEAR,NA,NEW YORK,36,NA,INVENTORY,60000,NA
2002,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,INVENTORY,16000,NA
2002,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,INVENTORY,320000,NA
2002,MARKETING YEAR,NA,OHIO,39,NA,INVENTORY,18000,NA
2002,MARKETING YEAR,NA,OKLAHOMA,40,NA,INVENTORY,3000,NA
2002,MARKETING YEAR,NA,OREGON,41,NA,INVENTORY,43000,NA
2002,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,INVENTORY,29000,NA
2002,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,INVENTORY,5000,NA
2002,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,INVENTORY,225000,NA
2002,MARKETING YEAR,NA,TENNESSEE,47,NA,INVENTORY,8000,NA
2002,MARKETING YEAR,NA,TEXAS,48,NA,INVENTORY,114000,NA
2002,MARKETING YEAR,NA,UTAH,49,NA,INVENTORY,22000,NA
2002,MARKETING YEAR,NA,VERMONT,50,NA,INVENTORY,7000,NA
2002,MARKETING YEAR,NA,VIRGINIA,51,NA,INVENTORY,8000,NA
2002,MARKETING YEAR,NA,WASHINGTON,53,NA,INVENTORY,50000,NA
2002,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,INVENTORY,9000,NA
2002,MARKETING YEAR,NA,WISCONSIN,55,NA,INVENTORY,70000,NA
2002,MARKETING YEAR,NA,WYOMING,56,NA,INVENTORY,38000,NA
2001,MARKETING YEAR,NA,ALABAMA,1,NA,INVENTORY,14000,NA
2001,MARKETING YEAR,NA,ARIZONA,4,NA,INVENTORY,43000,NA
2001,MARKETING YEAR,NA,ARKANSAS,5,NA,INVENTORY,50000,NA
2001,MARKETING YEAR,NA,CALIFORNIA,6,NA,INVENTORY,460000,NA
2001,MARKETING YEAR,NA,COLORADO,8,NA,INVENTORY,26000,NA
2001,MARKETING YEAR,NA,FLORIDA,12,NA,INVENTORY,220000,NA
2001,MARKETING YEAR,NA,GEORGIA,13,NA,INVENTORY,55000,NA
2001,MARKETING YEAR,NA,HAWAII,15,NA,INVENTORY,8000,NA
2001,MARKETING YEAR,NA,IDAHO,16,NA,INVENTORY,1.00E+05,NA
2001,MARKETING YEAR,NA,ILLINOIS,17,NA,INVENTORY,6000,NA
2001,MARKETING YEAR,NA,INDIANA,18,NA,INVENTORY,7000,NA
2001,MARKETING YEAR,NA,IOWA,19,NA,INVENTORY,33000,NA
2001,MARKETING YEAR,NA,KANSAS,20,NA,INVENTORY,13000,NA
2001,MARKETING YEAR,NA,KENTUCKY,21,NA,INVENTORY,4000,NA
2001,MARKETING YEAR,NA,LOUISIANA,22,NA,INVENTORY,45000,NA
2001,MARKETING YEAR,NA,MAINE,23,NA,INVENTORY,11000,NA
2001,MARKETING YEAR,NA,MARYLAND,24,NA,INVENTORY,4000,NA
2001,MARKETING YEAR,NA,MICHIGAN,26,NA,INVENTORY,76000,NA
2001,MARKETING YEAR,NA,MINNESOTA,27,NA,INVENTORY,135000,NA
2001,MARKETING YEAR,NA,MISSISSIPPI,28,NA,INVENTORY,17000,NA
2001,MARKETING YEAR,NA,MISSOURI,29,NA,INVENTORY,22000,NA
2001,MARKETING YEAR,NA,MONTANA,30,NA,INVENTORY,136000,NA
2001,MARKETING YEAR,NA,NEBRASKA,31,NA,INVENTORY,43000,NA
2001,MARKETING YEAR,NA,NEVADA,32,NA,INVENTORY,9000,NA
2001,MARKETING YEAR,NA,NEW JERSEY,34,NA,INVENTORY,11000,NA
2001,MARKETING YEAR,NA,NEW MEXICO,35,NA,INVENTORY,10000,NA
2001,MARKETING YEAR,NA,NEW YORK,36,NA,INVENTORY,53000,NA
2001,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,INVENTORY,13000,NA
2001,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,INVENTORY,280000,NA
2001,MARKETING YEAR,NA,OHIO,39,NA,INVENTORY,18000,NA
2001,MARKETING YEAR,NA,OKLAHOMA,40,NA,INVENTORY,4000,NA
2001,MARKETING YEAR,NA,OREGON,41,NA,INVENTORY,44000,NA
2001,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,INVENTORY,26000,NA
2001,MARKETING YEAR,NA,SOUTH CAROLINA,45,NA,INVENTORY,7000,NA
2001,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,INVENTORY,235000,NA
2001,MARKETING YEAR,NA,TENNESSEE,47,NA,INVENTORY,8000,NA
2001,MARKETING YEAR,NA,TEXAS,48,NA,INVENTORY,97000,NA
2001,MARKETING YEAR,NA,UTAH,49,NA,INVENTORY,23000,NA
2001,MARKETING YEAR,NA,VERMONT,50,NA,INVENTORY,7000,NA
2001,MARKETING YEAR,NA,VIRGINIA,51,NA,INVENTORY,9000,NA
2001,MARKETING YEAR,NA,WASHINGTON,53,NA,INVENTORY,48000,NA
2001,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,INVENTORY,7000,NA
2001,MARKETING YEAR,NA,WISCONSIN,55,NA,INVENTORY,67000,NA
2001,MARKETING YEAR,NA,WYOMING,56,NA,INVENTORY,38000,NA
2000,MARKETING YEAR,NA,ALABAMA,1,NA,INVENTORY,16000,NA
2000,MARKETING YEAR,NA,ARIZONA,4,NA,INVENTORY,40000,NA
2000,MARKETING YEAR,NA,ARKANSAS,5,NA,INVENTORY,52000,NA
2000,MARKETING YEAR,NA,CALIFORNIA,6,NA,INVENTORY,440000,NA
2000,MARKETING YEAR,NA,COLORADO,8,NA,INVENTORY,29000,NA
2000,MARKETING YEAR,NA,FLORIDA,12,NA,INVENTORY,232000,NA
2000,MARKETING YEAR,NA,GEORGIA,13,NA,INVENTORY,55000,NA
2000,MARKETING YEAR,NA,HAWAII,15,NA,INVENTORY,7000,NA
2000,MARKETING YEAR,NA,IDAHO,16,NA,INVENTORY,1.00E+05,NA
2000,MARKETING YEAR,NA,ILLINOIS,17,NA,INVENTORY,8000,NA
2000,MARKETING YEAR,NA,INDIANA,18,NA,INVENTORY,8000,NA
2000,MARKETING YEAR,NA,IOWA,19,NA,INVENTORY,30000,NA
2000,MARKETING YEAR,NA,KANSAS,20,NA,INVENTORY,15000,NA
2000,MARKETING YEAR,NA,KENTUCKY,21,NA,INVENTORY,4000,NA
2000,MARKETING YEAR,NA,LOUISIANA,22,NA,INVENTORY,43000,NA
2000,MARKETING YEAR,NA,MAINE,23,NA,INVENTORY,11000,NA
2000,MARKETING YEAR,NA,MARYLAND,24,NA,INVENTORY,6000,NA
2000,MARKETING YEAR,NA,MICHIGAN,26,NA,INVENTORY,72000,NA
2000,MARKETING YEAR,NA,MINNESOTA,27,NA,INVENTORY,150000,NA
2000,MARKETING YEAR,NA,MISSISSIPPI,28,NA,INVENTORY,17000,NA
2000,MARKETING YEAR,NA,MISSOURI,29,NA,INVENTORY,23000,NA
2000,MARKETING YEAR,NA,MONTANA,30,NA,INVENTORY,124000,NA
2000,MARKETING YEAR,NA,NEBRASKA,31,NA,INVENTORY,50000,NA
2000,MARKETING YEAR,NA,NEVADA,32,NA,INVENTORY,10000,NA
2000,MARKETING YEAR,NA,NEW JERSEY,34,NA,INVENTORY,11000,NA
2000,MARKETING YEAR,NA,NEW MEXICO,35,NA,INVENTORY,15000,NA
2000,MARKETING YEAR,NA,NEW YORK,36,NA,INVENTORY,58000,NA
2000,MARKETING YEAR,NA,NORTH CAROLINA,37,NA,INVENTORY,11000,NA
2000,MARKETING YEAR,NA,NORTH DAKOTA,38,NA,INVENTORY,3.00E+05,NA
2000,MARKETING YEAR,NA,OHIO,39,NA,INVENTORY,18000,NA
2000,MARKETING YEAR,NA,OKLAHOMA,40,NA,INVENTORY,7000,NA
2000,MARKETING YEAR,NA,OREGON,41,NA,INVENTORY,48000,NA
2000,MARKETING YEAR,NA,PENNSYLVANIA,42,NA,INVENTORY,25000,NA
2000,MARKETING YEAR,NA,SOUTH DAKOTA,46,NA,INVENTORY,235000,NA
2000,MARKETING YEAR,NA,TENNESSEE,47,NA,INVENTORY,9000,NA
2000,MARKETING YEAR,NA,TEXAS,48,NA,INVENTORY,105000,NA
2000,MARKETING YEAR,NA,UTAH,49,NA,INVENTORY,24000,NA
2000,MARKETING YEAR,NA,VERMONT,50,NA,INVENTORY,7000,NA
2000,MARKETING YEAR,NA,VIRGINIA,51,NA,INVENTORY,7000,NA
2000,MARKETING YEAR,NA,WASHINGTON,53,NA,INVENTORY,52000,NA
2000,MARKETING YEAR,NA,WEST VIRGINIA,54,NA,INVENTORY,7000,NA
2000,MARKETING YEAR,NA,WISCONSIN,55,NA,INVENTORY,84000,NA
2000,MARKETING YEAR,NA,WYOMING,56,NA,INVENTORY,39000,NA
1999,MARKETING YEAR,NA,ALABAMA,1,NA,INVENTORY,17000,NA
1999,MARKETING YEAR,NA,ARIZONA,4,NA,INVENTORY,52000,NA
1999,MARKETING YEAR,NA,ARKANSAS,5,NA,INVENTORY,52000,NA
1999,MARKETING YEAR,NA,CALIFORNIA,6,NA,INVENTORY,465000,NA
1999,MARKETING YEAR,NA,COLORADO,8,NA,INVENTORY,27000,NA
1999,MARKETING YEAR,NA,FLORIDA,12,NA,INVENTORY,228000,NA
1999,MARKETING YEAR,NA,GEORGIA,13,NA,INVENTORY,65000,NA
1999,MARKETING YEAR,NA,HAWAII,15,NA,INVENTORY,8000,NA
1999,MARKETING YEAR,NA,IDAHO,16,NA,INVENTORY,120000,NA
1999,MARKETING YEAR,NA,ILLINOIS,17,NA,INVENTORY,9000,NA
1999,MARKETING YEAR,NA,INDIANA,18,NA,INVENTORY,10000,NA
1999,MARKETING YEAR,NA,IOWA,19,NA,INVENTORY,40000,NA
1999,MARKETING YEAR,NA,KANSAS,20,NA,INVENTORY,13000,NA
1999,MARKETING YEAR,NA,KENTUCKY,21,NA,INVENTORY,3000,NA
1999,MARKETING YEAR,NA,LOUISIANA,22,NA,INVENTORY,48000,NA
1999,MARKETING YEAR,NA,MAINE,23,NA,INVENTORY,14000,NA
1999,MARKETING YEAR,NA,MARYLAND,24,NA,INVENTORY,6000,NA
1999,MARKETING YEAR,NA,MICHIGAN,26,NA,INVENTORY,73000,NA
1999,MARKETING YEAR,NA,MINNESOTA,27,NA,INVENTORY,145000,NA
1999,MARKETING YEAR,NA,MISSISSIPPI,28,NA,INVENTORY,18000,NA
